,ID,Title,Japanese,English,Synopsis,Type,Episodes,Status,Start_Aired,End_Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographics,Duration_Minutes,Rating,Score,Scored_Users,Ranked,Popularity,Members,Favorites,year
14535,29825,Onnanoko tte.,女の子って。,Unknown,"The March issue of Shueisha's Ribon magazine announced that a television anime of Kanahei's shoujo manga Onnanoko tte. (About Girls) has been green-lit. The shorts will premiere in February and run every Thursday in the children's variety program OhaStu (Good Morning Studio).

The anime is about the many worries that girls have, such as pimples, dry skin, unwanted hair, drinking while driving, face turning red, and singing well at karaoke. The series explains matters regarding girls' bodies and minds through manga art and answers from experts.

(Source: ANN)",Special,4.0,Finished Airing,"Feb 5, 2015","Feb 26, 2015",Unknown,Unknown,Unknown,Manga,"Comedy, Slice of Life",Unknown,young girl,1.0,G - All Ages,5.491,128.0,111532.0,14557,419,0,2015.0
20585,44358,Hong Mao Lan Tu: Nao Xinchun,虹猫蓝兔闹新春,Unknown,Unknown,Special,1.0,Finished Airing,"Feb 6, 2005",Not Available,Unknown,Unknown,Unknown,Unknown,Adventure,Unknown,Kids,110.0,PG - Children,,,184672.0,20613,37,0,2005.0
2420,4134,"Naruto: Shippuuden - Shippuu! ""Konoha Gakuen"" Den","NARUTO 疾風伝「疾風! ""木ノ葉学園""伝」",Naruto Shippuden Konoha Gakuen - Special,"Naruto school special.

Naruto is a new cool student and when he meets Sasuke they start fighting.",Special,1.0,Finished Airing,"Feb 6, 2008",Not Available,Bandai,Unknown,Pierrot,Manga,Action,"Martial Arts, School",young boy,8.0,PG-13 - Teens 13 or older,7.141,30637.0,32752.0,2422,61782,187,2008.0
13187,8316,Kawasaki Frontale x Tentai Senshi Sunred,KAWASAKI Frontale×天体戦士サンレッド,Unknown,A collaboration between Tentai Senshi Sunred and the J. League football team Kawasaki Frontale.  The members of the team appeared in these specials and voiced themselves.,Special,4.0,Finished Airing,"Feb 6, 2009","Feb 27, 2009",Unknown,Unknown,AIC ASTA,Manga,"Comedy, Sports","Parody, Super Power",teenager,2.0,PG-13 - Teens 13 or older,5.921,173.0,94442.0,13202,648,0,2009.0
11324,8554,Hashire Melos (1981),走れメロス,Run Melos,"Melos, a Greek country man gets arrested accused of conspiracy against the king. The king gives him three days to travel to his sister's wedding while Selinentius the sculptor and friend of Melos stays as a hostage. Will he get back in time before the king executes Selinentius instead of him?",Special,1.0,Finished Airing,"Feb 7, 1981",Not Available,Visual 80,Unknown,Toei Animation,Novel,Drama,"Adult Cast, Historical",Unknown,67.0,PG-13 - Teens 13 or older,5.321,374.0,116702.0,11334,1250,0,1981.0
16780,24549,Naniwabushi Daisuki,浪花節大好き,Unknown,"Two stories that mix animation with naniwabushi (storytelling accompanied by shamisen playing). One is a tale of General Nogi, the famous suicide, visiting the shrines at lse on his way to Nagoya, while his wife is mistaken for a commoner as she books into a hotel.

The second story is of a sumo wrestling trainee, ridiculed by his fellows, who trains hard and avenges himself-the standard cliches of a sports anime, just with plink-plonky music on top of it.

(Source: The Anime Encyclopedia)",Special,1.0,Finished Airing,"Feb 7, 1982",Not Available,Unknown,Unknown,Unknown,Unknown,"Drama, Sports",Historical,Unknown,54.0,PG-13 - Teens 13 or older,,,137602.0,16805,242,0,1982.0
2681,5955,Toaru Majutsu no Index-tan,とある魔術のいんでっくすたん,A Certain Magical Index Specials,A series of shorts featuring Index-tan. ,Special,2.0,Finished Airing,"Feb 7, 2009","May 29, 2009",Unknown,Unknown,J.C.Staff,Light novel,Comedy,Parody,Unknown,8.0,PG-13 - Teens 13 or older,6.921,25245.0,42602.0,2683,51504,40,2009.0
2502,10638,Denpa Onna to Seishun Otoko: Mayonaka no Taiyou,電波女と青春男 真夜中の太陽,Ground Control to Psychoelectric Girl Special,Episode 13 of Denpa Onna to Seishun Otoko released on Blu-ray & DVD.,Special,1.0,Finished Airing,"Feb 8, 2012",Not Available,Unknown,"NIS America, Inc.",Shaft,Light novel,"Comedy, Sci-Fi",Unknown,Unknown,29.0,PG-13 - Teens 13 or older,7.291,32021.0,25282.0,2504,58619,40,2012.0
17131,37097,Xiong Chumo: Guonian,熊出没之过年,Boonie Bears Homeward Journey,"Released two days before the Chinese New Year, the feature itself covers the topic of the New Year where Logger Vick wants to go back to his hometown to visit family. But a first class ticket on the train home is something he cannot afford. Briar and Bramble decide to help him out.",Special,1.0,Finished Airing,"Feb 8, 2013",Not Available,Unknown,Unknown,Unknown,Original,"Adventure, Comedy",Unknown,Kids,68.0,PG - Children,,,162562.0,17156,222,0,2013.0
15095,24447,Wagahai wa Inu de Aru: Don Matsugorou no Seikatsu,吾輩は犬である ドン松五郎の生活,Unknown,"Mr. Matsuzawa is a novelist who lives in Chiba Prefecture. Only his daughter Kazuko knows that the family dog, Don Matsugorou, can talk. Don is wounded in a fight with the neighbors' dog, King, a nouveau-riche mongrel with ideas above his station. At the vet, however, he falls in love with a little patchwork puppy called Chotaro.

(Source: The Anime Encyclopedia)",Special,1.0,Finished Airing,"Feb 9, 1983",Not Available,Fuji TV,Unknown,Toei Animation,Unknown,Comedy,Unknown,Unknown,72.0,PG-13 - Teens 13 or older,,,158762.0,15119,366,0,1983.0
14533,25053,Mister Ajikko Special,味将軍七包丁人だよ! 全員集合,Unknown,"Youichi vs Ajizukin.
",Special,1.0,Finished Airing,"Feb 9, 1989",Not Available,TV Tokyo,Unknown,Sunrise,Manga,"Comedy, Gourmet",Unknown,young boy,23.0,G - All Ages,,,135172.0,14555,419,1,1989.0
8847,1539,Touch: Cross Road - Kaze no Yukue,タッチ CROSS ROAD～風のゆくえ,Unknown,"Trying to find his own game of baseball, and not that of his brothers, Tatsuya moves to America and pitches for a poor, struggling minor league baseball team called the Emeralds. Meanwhile, Minami is still in Japan, trying to find her own path after quitting gymnastics. Inspired by a photograph of her final performance, she becomes the photographers assisstant.

(Source: ANN)",Special,1.0,Finished Airing,"Feb 9, 2001",Not Available,"VAP, Kodansha, Toho, Toho Music",Unknown,Group TAC,Unknown,"Romance, Sports",Team Sports,young boy,90.0,PG-13 - Teens 13 or older,6.861,1522.0,45262.0,8856,3136,2,2001.0
7735,30262,Okane ga Nai Specials,お金がないっ,No Money Omake episodes,Short specials included with the DVD's of Okane ga Nai series.,Special,4.0,Finished Airing,"Feb 9, 2007","Dec 21, 2007","KlockWorx, Happinet Pictures",Media Blasters,Lilix,Manga,"Boys Love, Comedy, Romance, Erotica",Unknown,Unknown,1.0,R+ - Mild Nudity,5.891,1828.0,,7741,4732,5,2007.0
16703,37358,Boat Race Marugame Image Talent Mimika,ボートレースまるかめイメージタレントmimika,Unknown,"A televised commercial for Boat Race Marugame starring Mimika. The singer-songwriter transforms into an animated character and takes a speed boat out for a fantastical run. Mimika was both the director and the song writer for the commercial. Boat Race Marugame is an arena for people to purchase tickets (must be at least 20 years of age) to watch speed boat racing, visitors can gamble on the races just like with horse races.

Mimika also performed a live concert at the arena on February 8th, 2018 for the G1 Shikoku District Championship race.",Special,1.0,Finished Airing,Feb-18,Not Available,Unknown,Unknown,Unknown,Original,Sports,Unknown,Unknown,14.0,G - All Ages,,,171172.0,16727,245,0,
14141,27993,Tetsujin 28-gou: Tanjou-hen,鉄人28号「誕生編」,Unknown,"Recap of episodes 1-11 of Tetsujin 28-gou, originally broadcasted between episodes 11 and 12 as a New Year special.",Special,1.0,Finished Airing,"Jan 1, 1964",Not Available,Unknown,Unknown,Eiken,Unknown,"Adventure, Sci-Fi",Mecha,young boy,25.0,G - All Ages,,,155172.0,14162,471,1,1964.0
15954,32794,Mahoutsukai Sally Specials,魔法使いサリースペシャル 魔女になったよし子ちゃん,Unknown,The specials of Mahou Tsukai Sally.,Special,2.0,Finished Airing,"Jan 1, 1990","Dec 24, 1990",Unknown,Unknown,Unknown,Original,Unknown,Unknown,young girl,47.0,G - All Ages,,,132282.0,15978,300,0,1990.0
12548,28367,Dr. Slump: Arale-chan '92 Oshougatsu Special,Dr.スランプ・アラレちゃん '92お正月スペシャル,Dr. Slump New Year Doesn't Come,Unknown,Special,3.0,Finished Airing,"Jan 1, 1992","Jan 3, 1992",Unknown,Unknown,Toei Animation,Manga,"Comedy, Sci-Fi",Gag Humor,young boy,28.0,PG-13 - Teens 13 or older,5.791,172.0,99692.0,12562,805,0,1992.0
8260,8767,Shin Tenchi Muyou! Specials,新・天地無用!,Unknown,"Omakes of Tenchi in Tokyo that were sold on the Laserdiscs in Japan.  Contains 3 stories, each in two parts.",Special,6.0,Finished Airing,"Jan 1, 1997","Sep 23, 1997",Pioneer LDC,Unknown,AIC,Unknown,"Comedy, Romance, Sci-Fi",Unknown,young boy,4.0,PG-13 - Teens 13 or older,6.741,1264.0,50852.0,8267,3923,3,1997.0
10449,32247,Tekkon Kinkreet Pilot,鉄コン筋クリート,Unknown,"Softimage's Michael Arias started the project as a short CG exercise, which then came to the attention of Morimoto, who then agreed to work on the project on the Softimage 3D software. A few months later, Visual Director Wilson Tang and Animation Supervisor Lee Fulton introduced a pilot to the Softimage staff, made entirely on computer with a staff of only 12. The pilot won the Excellence Award at the 3rd Japan Media Arts Festival in the Digital Art Division.

(Source: ANN)",Special,1.0,Finished Airing,"Jan 1, 1999",Not Available,Unknown,Unknown,Unknown,Manga,"Action, Adventure, Supernatural",Psychological,Unknown,4.0,G - All Ages,4.541,726.0,128862.0,10461,1769,0,1999.0
15899,41612,Oshougatsuda yo! Pokemon Special!,お正月だよ！ポケットモンスタースペシャル！,Unknown,A recap special of the first seventy-seven episodes of the Pokemon anime.,Special,1.0,Finished Airing,"Jan 1, 1999",Not Available,Unknown,Unknown,OLM,Game,"Action, Adventure, Comedy, Fantasy",Unknown,Kids,90.0,PG - Children,,,141262.0,15923,304,0,1999.0
5274,6385,Pokemon: Yadoking no Ichinichi,ポケットモンスター ヤドキングのいちにち,Pokemon Slowking's Day,"It consists of nothing but Pokémon-speak--similar to the mini-movies that air with each theatrical movie. It's a short special based on life of the Pokémon Slowking.

(Source: Bulbapedia and Graffitti studio) ",Special,1.0,Finished Airing,"Jan 1, 2000",Not Available,Unknown,Unknown,OLM,Game,Fantasy,Unknown,Kids,3.0,PG - Children,6.121,5960.0,84572.0,5279,12188,2,2000.0
4541,5458,Yu☆Gi☆Oh! Duel Monsters: Battle City Special,遊☆戯☆王 デュエルモンスターズ,Unknown,"A special episode of 'Yu-Gi-Oh! Duel Monsters' aired in between episodes 88 and 89. Mainly narrated by Anzu, the special recaps the major events of the Battle City tournament, beginning from the Pharaoh's meeting with Ishizu, and retelling several important duels including Yugi and Seto's tag duel, and Yugi's duels against Jonouchi and Bakura, up to Jonouchi's battle with Rishid on the Battle Ship. The special ends with Anzu wishing the series a happy new year.",Special,1.0,Finished Airing,"Jan 1, 2002",Not Available,Unknown,Unknown,Gallop,Manga,"Adventure, Fantasy",Strategy Game,young boy,23.0,PG-13 - Teens 13 or older,7.111,8651.0,34412.0,4546,17783,27,2002.0
5873,2336,Hikaru no Go: New Year Special,ヒカルの碁 お正月スペシャル,Unknown,New year special. Summary recap. This episode should be seen between episodes 12 and 13.,Special,1.0,Finished Airing,"Jan 1, 2002",Not Available,Unknown,Unknown,Pierrot,Manga,"Comedy, Supernatural",Strategy Game,young boy,24.0,G - All Ages,7.291,4698.0,25372.0,5878,9358,5,2002.0
5604,27939,Afro Samurai Pilot,アフロサムライ,Unknown,"Original pilot for the ""Afro Samurai"" TV Show, directed and animated by Takeshi Koike.",Special,1.0,Finished Airing,"Jan 1, 2003",Not Available,GDH,Unknown,Madhouse,Original,Action,"Martial Arts, Samurai",teenager,3.0,R+ - Mild Nudity,6.681,4764.0,53742.0,5609,10382,9,2003.0
4751,3674,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,さよなら絶望先生 序〜絶望少女撰集〜,Unknown,"A special summary episode of the first season of Sayonara Zetsubou Sensei, focusing on seven of the girls: Komori Kiri, Matoi Tsunetsuki, Kobushi Abiru, Kimura Kaere, Kitsu Chiri, Sekiuchi ""Maria"" Tarou and Hitou Nami.

Note: This entry also includes the 24 minute version which aired on BS11.",Special,1.0,Finished Airing,"Jan 1, 2008",Not Available,Unknown,Unknown,Shaft,Manga,Comedy,"Gag Humor, Parody, School",Unknown,61.0,PG-13 - Teens 13 or older,7.411,6076.0,19992.0,4756,15849,10,2008.0
7919,12699,Tales of Gekijou,ているず おぶ 劇場,Unknown,"Tales of Gekijou is the pre-order bonus for Tales of the Heroes: Twin Brave. It is a series of five short animations produced by Sunrise. 

Episodes 1 and 2 were aired in BS-TBS's New Year Special. The other 3 episodes will be available in the pre-order bonus via a download code along with the first two.",Special,5.0,Finished Airing,"Jan 1, 2012","Feb 23, 2012",Unknown,Unknown,Sunrise,Game,Comedy,Unknown,Unknown,5.0,G - All Ages,6.531,1645.0,62102.0,7926,4435,5,2012.0
15260,32010,"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu",英国一家、日本を食べる 『英国一家、正月を食べる』,Sushi and Beyond An English Family Eats New Year's,New Year Special.,Special,1.0,Finished Airing,"Jan 1, 2016",Not Available,Unknown,Unknown,Unknown,Unknown,"Comedy, Gourmet, Slice of Life",Unknown,Unknown,49.0,G - All Ages,,,177842.0,15282,352,0,2016.0
16550,51198,Xing Hai Qishi: Xinghuo Chongran,星骸骑士之星火重燃,Knights on Debris Spark Reignited,The season finale of the second half of Xing Hai Qishi.,Special,1.0,Finished Airing,"Jan 1, 2022",Not Available,D.ROCK-ART,Unknown,Unknown,Original,"Action, Fantasy, Sci-Fi",Unknown,Unknown,32.0,PG-13 - Teens 13 or older,,,162162.0,16576,258,2,2022.0
16087,29505,Suna Asobi,すなあそび,Unknown,"Stop-motion animation using sand. Depicts a child going outside to play and exploring nature, rough-housing with friends, and using the full extent of his imagination.",Special,1.0,Finished Airing,"Jan 10, 1995",Not Available,NHK,Unknown,Unknown,Original,Adventure,Music,Kids,5.0,G - All Ages,5.431,114.0,113412.0,16113,291,0,1995.0
12020,36298,Robot Girls Z: Fukkatsu no Chika Teikoku!? Robot Girls Z vs. Nazo no Sandai Shuyaku Robo!,ロボットガールズＺ「復活の地下帝国！？ロボットガールズＺ ｖｓ なぞの三大主役ロボ！」,Unknown,Petit animation included with the Robot Girls Z Full Complete Blu-ray.,Special,1.0,Finished Airing,"Jan 10, 2018",Not Available,Unknown,Unknown,Directions,Original,Comedy,"Mecha, Parody",Unknown,11.0,PG-13 - Teens 13 or older,5.781,179.0,100142.0,12033,954,0,2018.0
12663,36815,Sakura no Chikai: Marronni☆Yell - Higashi no Hichou Shimotsuke-shi wo Yell!,サクラノチカイ～まろに☆え～る 東の飛鳥下野市をえーる！～,Unknown,"Based on Tochigi TV's original idol group ""Marronni ☆ Yell."" ",Special,1.0,Finished Airing,"Jan 10, 2018",Not Available,Tochigi TV,Unknown,Production IMS,Other,Supernatural,"Idols (Female), Music",Unknown,14.0,G - All Ages,5.511,132.0,110642.0,12677,776,1,2018.0
6959,37090,Hitori no Shita: The Outcast Recap,羅天大醮篇 放送直前スペシャル,Unknown,Recap of the first season of Hitori no Shita: The Outcast that aired a week prior to Japanese broadcast of the second season.,Special,1.0,Finished Airing,"Jan 10, 2018",Not Available,Unknown,Unknown,Haoliners Animation League,Web manga,"Action, Supernatural",Super Power,Unknown,24.0,R - 17+ (violence & profanity),6.311,1868.0,74472.0,6965,6110,6,2018.0
9153,40667,Jigoku Shoujo Recap,地獄少女 14.5,Unknown,"Recap of the first 14 episodes of Jigoku Shoujo. Originally aired on Kids Station, later included on DVD Vol. 4.",Special,1.0,Finished Airing,"Jan 11, 2006",Not Available,Unknown,Unknown,Studio Deen,Original,Supernatural,Unknown,Unknown,24.0,R - 17+ (violence & profanity),6.361,639.0,71862.0,9162,2815,2,2006.0
7366,29413,Dog Days Recap,ドッグデイズ,Unknown,Recap of the first two seasons of Dog Days series narrated by Mikako Takahashi. Aired simultaneously with the first episode of the third season.,Special,1.0,Finished Airing,"Jan 11, 2015",Not Available,Aniplex,Unknown,Seven Arcs,Unknown,"Action, Adventure, Fantasy",Unknown,Unknown,24.0,PG-13 - Teens 13 or older,6.431,1684.0,67892.0,7373,5284,4,2015.0
4147,34753,ChäoS;Child Episode 0,CHAOS;CHILD 第0話,ChäoS;Child Episode 0,A recap of ChäoS;HEAd that aired along with episode 1 of ChäoS;Child as part of a one-hour special.,Special,1.0,Finished Airing,"Jan 11, 2017",Not Available,Unknown,Funimation,SILVER LINK.,Visual novel,"Mystery, Sci-Fi, Supernatural",Psychological,Unknown,23.0,R - 17+ (violence & profanity),6.231,10606.0,78822.0,4151,21717,11,2017.0
5830,11483,Redline Pilot,レッドライン,Unknown,Pilot episode for the movie.,Special,1.0,Finished Airing,"Jan 12, 2009",Not Available,Unknown,Unknown,Madhouse,Original,Unknown,Racing,Unknown,5.0,PG-13 - Teens 13 or older,6.691,4294.0,53352.0,5835,9484,4,2009.0
13348,32564,Shounen Sunday CM: Tokiwa Kitareri!! CM,トキワ来たれり!!,Unknown,A Tokiwa Kitareri!! commercial produced by J.C. Staff that serves as a promotion for the manga.,Special,1.0,Finished Airing,"Jan 12, 2016",Not Available,Unknown,Unknown,J.C.Staff,Manga,Action,Unknown,young boy,30.0,PG-13 - Teens 13 or older,5.441,234.0,113202.0,13365,613,0,2016.0
4819,42990,Dogeza de Tanondemita: Isekai-hen,土下座で頼んでみた 異世界編,Unknown,Unaired episode 13 of Dogeza de Tanondemita.,Special,1.0,Finished Airing,"Jan 12, 2021",Not Available,"DAX Production, DMM pictures, DMM Music",Unknown,Adonero,Web manga,"Comedy, Fantasy, Ecchi",Unknown,Unknown,3.0,PG-13 - Teens 13 or older,5.691,6526.0,104162.0,4824,15265,32,2021.0
8431,707,Comic Party Specials,こみっくパーティー,Unknown,"The DVD Specials.

Kazuki, together with his friends, goes to a Comic Party that's going to be held in a hot spring. There, they make an incredible discovery that is going to reveal something amazing about comic conventions.",Special,4.0,Finished Airing,"Jan 13, 2003",Not Available,KSS,"Nozomi Entertainment, Discotek Media",OLM,Visual novel,"Comedy, Drama",Otaku Culture,Unknown,7.0,PG-13 - Teens 13 or older,6.361,1513.0,71762.0,8439,3677,3,2003.0
17126,32369,Silk Road Shounen Yuuto: Toki wo Kakeru Shounen Yuuto no Hyouryuu Nikki,シルクロード少年 ユート 総集編,Unknown,Recap episode of Silk Road Shounen Yuuto that took place between episode 16 and 17. The episode title is a homage to the famous novel Toki wo Kakeru Shoujo.,Special,1.0,Finished Airing,"Jan 13, 2007",Not Available,"d-rights, NHK-BS2",Unknown,OLM,Original,"Adventure, Fantasy",Historical,Unknown,20.0,G - All Ages,,,151272.0,17151,222,0,2007.0
19205,42191,RGB Adventure Recaps,RGBアドベンチャー『Another Adventure』,Unknown,Recaps of RGB Adventure.,Special,2.0,Finished Airing,"Jan 14, 2007","Jan 21, 2007",Unknown,Unknown,ACC Production,Unknown,"Adventure, Fantasy, Sci-Fi",Unknown,Unknown,20.0,G - All Ages,,,145432.0,19232,93,0,2007.0
15983,40003,Animatope,Animatope,Unknown,"Space Shower TV Station ID directed by Takashi Ohashi, with music by composed by Yuri Habuka and sung by PUPI.",Special,1.0,Finished Airing,"Jan 14, 2011",Not Available,Unknown,Unknown,Unknown,Original,Avant Garde,Music,Unknown,30.0,G - All Ages,5.011,153.0,123612.0,16006,298,0,2011.0
5490,21773,Sugar*Soldier,シュガー＊ソルジャー,Unknown,"Three episodes aired on TV as part of the Ribon x Oha Suta specials. 

Makoto is determined to step out of her model sister's shadow and have her own high school debut, but when Makoto's sister shows up at her school unexpectedly, things go awry. 

(Source: MU)
",Special,3.0,Finished Airing,"Jan 14, 2014","Jan 28, 2014",TV Tokyo,Unknown,Unknown,Manga,Unknown,Unknown,young girl,1.0,G - All Ages,5.781,5203.0,100172.0,5495,10961,8,2014.0
12492,8774,3-tsu no Hanashi,新しい動画 3つのはなし,Unknown,"Three Tales was one of the first domestic anime ever televised. It comprised of three stories: ""The Third Plate"" (第三の皿) by Hirosuke Hamada, ""Oppel and the Elephant"" (オッペルと象) by Kenji Miyazawa, and ""Sleepy Town"" (眠い町) by Mimei Ogawa.",Special,1.0,Finished Airing,"Jan 15, 1960",Not Available,NHK,Unknown,Unknown,Other,Fantasy,Unknown,Kids,29.0,G - All Ages,4.801,263.0,126572.0,12506,820,0,1960.0
13715,30217,Neo Faust,ネオ・ファウスト,Unknown,"Tezuka Osamu planned to make an animated version, but the project was always called off. This work was to make his dream come true at last, but he was unfortunately struck by an illness and died when he was working on the synopsis. This was one of his unfinished works. It was aired during NHK's ""Tezuka Osamu, Seikimatsu e no Message"" (手塚治虫・世紀末へのメッセージ) program.

(Source: AniDB)",Special,1.0,Finished Airing,"Jan 15, 1999",Not Available,Tezuka Productions,Unknown,Unknown,Manga,Supernatural,Unknown,Unknown,6.0,R+ - Mild Nudity,5.611,177.0,107022.0,13734,539,0,1999.0
16538,38772,Maruman Loose Leaf,Maruman Loose Leaf,Maruman Loose Leaf,Commercial for Maruman stationery products.,Special,1.0,Finished Airing,"Jan 15, 2017",Not Available,Unknown,Unknown,Unknown,Original,Unknown,Music,Unknown,47.0,G - All Ages,4.901,130.0,125402.0,16563,259,0,2017.0
2454,44087,Gintama: The Semi-Final,銀魂 THE SEMI-FINAL,Unknown,"As the war temporarily calms down and Edo rebuilds, Gintoki finds Shinpachi—who is still unaware of his return—on a bridge. However, as a fight quickly breaks out between the Yorozuya and the Tenshouin Naraku, suspicion grows, forcing Gintoki to use what is nearest—a loincloth—to mask his identity. Saved for the time being, Gintoki enters the Yorozuya office, but unbeknownst to him, someone else is already waiting there...

Meanwhile, Kondou departs Earth to marry Princess Bubbles in an attempt to improve diplomatic relations. After boarding the Gorilla Amanto mother ship, he realizes that he doesn't speak their language. Confused, Kondou tries conversing with them, only to inadvertently gain their support. However, someone associated with the princess crashes the ongoing ceremony. Will the wedding continue, or has Kondou just been saved from becoming the next Gorilla Prince?

[Written by MAL Rewrite]",Special,2.0,Finished Airing,"Jan 15, 2021","Jan 20, 2021",Unknown,Unknown,Bandai Namco Pictures,Manga,"Action, Comedy","Gag Humor, Historical, Parody, Samurai",young boy,24.0,PG-13 - Teens 13 or older,8.471,29153.0,1282.0,2456,60178,215,2021.0
19828,51459,Nakazaki Tatsuya Super Gag Theater I,中崎タツヤスーパー ギャグシアター I,Unknown,An adaptation of various short gag manga by Tatsuya Nakazaki. Aired as a single TV special featuring twenty-five short stories.,Special,1.0,Finished Airing,"Jan 16, 1994",Not Available,TBS,Unknown,Shin-Ei Animation,Manga,Comedy,"Adult Cast, Gag Humor",Unknown,70.0,PG-13 - Teens 13 or older,,,137232.0,19857,55,0,1994.0
18652,42698,Nissan Note x The World of Golden Eggs,NISSAN NOTE×The World of GOLDEN EGGS,Unknown,Animated TV commercials for the Nissan Note featuring the cast from The World of Golden Eggs. The commercials were also released on a limited number of DVDs that were given away to test drivers of the Note.,Special,5.0,Finished Airing,"Jan 16, 2008","Oct 8, 2008",Unknown,Unknown,Studio Crocodile,Original,Comedy,Parody,Unknown,30.0,G - All Ages,,,138982.0,18679,132,0,2008.0
14988,35297,Happy Seven: The TV Manga - Chibi Chara Moshimo Gekijou,はっぴぃセブン ~ざ・テレビまんが~ チビキャラもしも劇場,Unknown,Chibi specials of Happy Seven: The TV Manga included on the DVD release of the series.,Special,7.0,Finished Airing,"Jan 17, 2006","Jul 28, 2006",Unknown,Unknown,Studio Hibari,Light novel,"Comedy, Fantasy",Parody,Unknown,2.0,PG - Children,,,182632.0,15011,376,1,2006.0
13094,40888,Mobile Suit Gakuen: Kaette Kita G-Reco Koushien,モビルスーツ学園「帰ってきたＧ-レコ甲子園」,Mobile Suit Academy The Return of 'G-Reco Koushien',Short specials bundled with the Blu-ray volumes of the Gundam: G no Reconguista movies.,Special,,Currently Airing,"Jan 17, 2020",Unknown,Unknown,Unknown,Unknown,Original,Comedy,"Mecha, Parody",Unknown,1.0,PG - Children,,,135352.0,13108,669,0,2020.0
16880,38029,Moom: Hajimari no Monogatari,ムーム はじまりの物語,Moom The Story of the Beginning,A prequel to the Moom film which shows Moom coming to life. The short was included on the DVD release of the Moom film.,Special,1.0,Finished Airing,"Jan 18, 2017",Not Available,Unknown,Unknown,Unknown,Picture book,Unknown,Unknown,Kids,3.0,G - All Ages,,,135892.0,16906,236,0,2017.0
16529,34000,Sugar Bunnies Fleur Specials,シュガーバニーズ フルール,Unknown,The 7th DVD of Sugar Bunnies Fleur! contained the unaired episode 27 finale and an unaired recap episode.,Special,2.0,Finished Airing,"Jan 19, 2010",Not Available,Sanrio,Unknown,Asahi Production,Original,Unknown,Unknown,Kids,8.0,G - All Ages,,,152982.0,16554,260,0,2010.0
1323,6862,K-On!: Live House!,けいおん! ライブハウス!,K-ON! Live House!,"It is almost the end of the year, and Houkago Tea Time has been invited to participate in a live house on New Year's Eve! The iconic band members are Yui Hirasawa, the carefree guitarist who is enthusiastic to play music; Mio Akiyama, the shy bassist who gets embarrassed easily; Tsumugi Kotobuki, the gentle and sweet keyboardist who finds joy in normal activities; Ritsu Tainaka, the extroverted drummer who likes to tease Mio; and Azusa Nakano, the rhythm guitarist who is one year younger than the rest but slightly more mature.

Performing in the set gives the girls the rare opportunity to meet various people from different bands, including the one that invited them, Love Crysis. Will Houkago Tea Time be able to delight their audiences successfully?

[Written by MAL Rewrite]",Special,1.0,Finished Airing,"Jan 19, 2010",Not Available,"Pony Canyon, Movic","Bandai Entertainment, Sentai Filmworks",Kyoto Animation,4-koma manga,Comedy,"CGDCT, Music, School",Unknown,23.0,PG-13 - Teens 13 or older,7.841,91902.0,8202.0,1324,149533,255,2010.0
6102,22661,One Piece: Cry Heart,ワンピース Cry heart～冬島に降る桜～,Unknown,"Episode 1: Fuyujima ni Furu Sakura

Diligent animators took Banpresto's ""One Piece Cry heart ~Fuyujima ni Furu Sakura~"" (One Piece Cry heart ~The Cherry Blossoms That Fall on Winter Island~) line of crane game prize figures and created a five-minute stop-motion short. The short recreates the famous ""Hiluluk's Cherry Blossoms"" scene from Eiichiro Oda's manga and anime One Piece.


Episode 2: Fuyujima ni Furu Sakura

A stop-motion animated video for Banpresto's ""One Piece Cry heart ~children's dream~"" line of crane game prize figures. The short recreates the famous ""Oath of Brothers"" scene from Eiichiro Oda's manga and anime.

Episode 3: Ace no Saigo

(Source: ANN)",Special,3.0,Finished Airing,"Jan 19, 2014","Apr 22, 2015",Banpresto,Unknown,Unknown,Manga,"Drama, Fantasy",Unknown,young boy,5.0,PG-13 - Teens 13 or older,6.491,3141.0,64462.0,6108,8507,7,2014.0
2506,49893,Kobayashi-san Chi no Maid Dragon S: Nippon no Omotenashi - Attend wa Dragon Desu,小林さんちのメイドラゴンＳ ニッポンのおもてなし（アテンドはドラゴンです）,Miss Kobayashi's Dragon Maid S Japanese Hospitality (The Attendant is a Dragon),Special episode bundled with the fifth Blu-ray and DVD volume.,Special,1.0,Finished Airing,"Jan 19, 2022",Not Available,Unknown,Unknown,Kyoto Animation,Manga,"Fantasy, Slice of Life",Unknown,Unknown,23.0,PG-13 - Teens 13 or older,7.841,20927.0,8222.0,2508,58398,286,2022.0
19559,52645,Shounen Sunday CM: Ja Ja Uma Grooming UP!,少年サンデーＣＭ劇場 「じゃじゃ馬グルーミン★ＵＰ！編」,Unknown,Ja Ja Uma Grooming UP! television commercial for the Shounen Sunday magazine.,Special,1.0,Finished Airing,Jan 1996,Not Available,Unknown,Unknown,Unknown,Manga,Comedy,Unknown,young boy,30.0,G - All Ages,,,150472.0,19586,67,0,1996.0
